epoch,lr,train_total_loss,train_mlm_loss,train_vhm_loss,val_roc_auc,val_pr_auc,val_f1_unsupervised,val_precision_unsupervised,val_recall_unsupervised,val_seq_threshold_unsupervised,val_distance_threshold_unsupervised,val_tuned_sequence_threshold,val_f1_tuned,val_precision_tuned,val_recall_tuned
1,0.0002,11.286669129948057,11.286669129948057,0.0,0.6839951354986733,0.13947126480276686,0.0,0.0,0.0,1.0,47.00620422363282,0.99,0.5993265993265994,0.4281786941580756,0.9983974358974359
2,0.0002,13.626701153350794,5.358757234617865,82.67943811569663,0.9888842158889329,0.8928990177717743,0.6003976143141153,0.7905759162303665,0.483974358974359,1.0,1.6398722648620607,0.99,0.6624,0.49640287769784175,0.9951923076923077
3,0.0002,7.982040087439316,4.099996875837085,38.82043132656114,0.988888110055563,0.8965992759205574,0.615859938208033,0.861671469740634,0.4791666666666667,1.0,0.9203092813491827,0.97,0.7088319088319088,0.5499557913351016,0.9967948717948718
4,0.0002,6.450362395270431,3.620034700535158,28.303276364301475,0.9737549203940714,0.7989439963445414,0.6248693834900731,0.8978978978978979,0.4791666666666667,1.0,0.7823700368404394,0.96,0.7641277641277642,0.6195219123505976,0.9967948717948718
5,0.0002,5.467737381794705,3.3073251853791006,21.60412165337191,0.9756291598862353,0.7990556283088479,0.6075433231396534,0.834733893557423,0.4775641025641026,1.0,0.7087107181549078,0.96,0.766852195423624,0.6243705941591138,0.9935897435897436
6,0.0002,4.954436074556401,3.1434052838485105,18.110307710332638,0.9863591924323056,0.8836878899363619,0.6083418107833164,0.8328690807799443,0.4791666666666667,1.0,0.6130445778369905,0.93,0.7781269641734758,0.640124095139607,0.9919871794871795
7,0.0001,4.406023827337134,2.935909218511478,14.701145845169519,0.9941951719663984,0.9382829938253692,0.6138211382113821,0.8388888888888889,0.483974358974359,1.0,0.6161584198474885,0.97,0.8031088082901554,0.6739130434782609,0.9935897435897436
8,0.0001,4.188140014355295,2.884539910603591,13.036000792762074,0.995517127002976,0.9504387998156902,0.6125760649087221,0.8342541436464088,0.483974358974359,1.0,0.6059035062789921,0.93,0.8012903225806451,0.6706263498920086,0.9951923076923077
9,0.0001,4.00495035560393,2.809441148858629,11.955091845481542,0.9954337460233686,0.9507243936249969,0.5746907706945766,0.7072599531615925,0.483974358974359,1.0,0.5578333318233492,0.95,0.7704714640198511,0.6285425101214575,0.9951923076923077
10,0.0001,3.8408861130014955,2.786752799428127,10.541332928412434,0.9973204697556113,0.967939313727871,0.9250965250965251,0.8926974664679582,0.9599358974358975,1.0,0.5554874539375305,0.95,0.7989690721649485,0.6681034482758621,0.9935897435897436
11,0.0001,3.7081274920667804,2.7365604904674563,9.715669721062985,0.9968876445881163,0.9639879175781959,0.9330218068535826,0.9075757575757576,0.9599358974358975,1.0,0.5431544482707978,0.96,0.8198019801980198,0.696969696969697,0.9951923076923077
12,0.0001,3.575695919460071,2.7232421839268595,8.524537150315005,0.9852961994766241,0.8657057512701424,0.568738229755179,0.6894977168949772,0.483974358974359,1.0,0.5146634578704834,0.98,0.7759699624530664,0.6365503080082136,0.9935897435897436
13,0.0001,3.454154687560403,2.6742092461089233,7.799454233871734,0.9957004964375247,0.9537387430865674,0.9102263856362217,0.8873668188736682,0.9342948717948718,1.0,0.4939299136400223,0.94,0.8088714938030006,0.682068206820682,0.9935897435897436
14,5e-05,3.2967483204651127,2.6104196452246766,6.863286485699853,0.9959163936168653,0.9544524740082087,0.5939036381514258,0.7684478371501272,0.483974358974359,1.0,0.49110684990882875,0.93,0.8157894736842105,0.6919642857142857,0.9935897435897436
15,5e-05,3.2351577180758775,2.600246120808613,6.349115749377152,0.9943731582882527,0.9410566808690878,0.569811320754717,0.6926605504587156,0.483974358974359,1.0,0.48136539161205333,0.94,0.7850348763474952,0.6495278069254984,0.9919871794871795
