epoch,lr,train_loss,val_loss,val_roc_auc,val_pr_auc,val_f1_at_0_5,val_precision_at_0_5,val_recall_at_0_5,val_tuned_threshold,val_tuned_f1,val_tuned_precision,val_tuned_recall
1,0.001,1.457176470968731,0.8564038541624035,0.9695230083545192,0.9560459725890896,0.9377226502754511,0.9974398204814362,0.8847521420105494,0.49,0.9399639736061274,0.9959398161273338,0.8899454431948755
2,0.001,0.3597993199322734,0.6672598922186668,0.9716481693587585,0.960567978279961,0.9309512224231796,0.94486530810015,0.9174409872700788,0.79,0.9496470320867009,0.99607675652053,0.9073529544817104
3,0.001,0.2549648586194851,0.3292410050632737,0.9829679693488951,0.9717547856809033,0.9180620934995868,0.9116007314571161,0.9246157047599229,0.85,0.9549784691925711,0.9962841723436255,0.9169614664290173
4,0.001,0.21251266302113223,0.48670655918683364,0.9877205099663677,0.9783396792854917,0.9533172072050915,0.991257887436754,0.9181738398762294,0.65,0.9541620379958954,0.9944660851477183,0.916997656681173
5,0.001,0.2040126334303034,0.3203096630465949,0.9936257684417774,0.9870533293322165,0.9512555391432792,0.9742213285784741,0.9293475802292652,0.73,0.9560964630526627,0.9923493225354306,0.9223990518153935
6,0.001,0.1578282750182159,0.3098377530385179,0.9920763498194836,0.9846665657178215,0.954459638619126,0.9896727936890374,0.921666199209243,0.61,0.9554311268108453,0.9935617495628047,0.9201190659295919
7,0.001,0.15019157055696403,0.3482637347236269,0.993726673788796,0.9868440661867101,0.953696288490809,0.9885531757898212,0.9212138210572982,0.78,0.9556051027319937,0.995218733160241,0.9190243108018855
8,0.001,0.13596985384948382,0.21898708746618623,0.9973430351747685,0.9930104908267768,0.932923655688158,0.9416074538969836,0.9243985632469894,0.95,0.9522726204465335,0.9909511558064232,0.9165000407140337
9,0.001,0.11739810268050486,0.13977658464821227,0.9985409962806593,0.9960798795708048,0.9549471591118313,0.9719382735713817,0.938539904276783,0.23,0.9616237799467613,0.9434331827322348,0.980529644340297
10,0.001,0.08247148410801311,0.23143495494096594,0.998720199814373,0.996805319864046,0.9594383702238739,0.9952358729047563,0.9261266477874185,0.09,0.9792308918285103,0.985734978639139,0.9728120730681191
11,0.001,0.10301227461357881,0.11317247365522468,0.9989873035236642,0.9973113702142425,0.9665518666482986,0.9813507641524388,0.9521926769024763,0.32,0.970579620675826,0.9668025207820888,0.9743863490368869
12,0.001,0.09357303542135195,0.09051574735843224,0.9986863905470161,0.9963081373986872,0.9620843624045015,0.9433739130434783,0.9815520189636922,0.86,0.9682584595403205,0.9934607550115174,0.9443032019325595
13,0.001,0.11575548154498849,0.1136300470202596,0.9990853442850127,0.9975581031259529,0.9647748610139538,0.9817911034928485,0.9483384150479068,0.26,0.97568896225061,0.9674871238335839,0.9840310512363495
14,0.001,0.11364540201609219,0.10569424697494771,0.9992816107206173,0.9979749354537664,0.9754336974475503,0.9839278317301055,0.9670849656644983,0.37,0.9811504142049111,0.9759726424722038,0.9863834176264623
15,0.001,0.0649124023409486,0.05369749122772433,0.999611523365943,0.9989505426786909,0.9882124921318498,0.9892293744333636,0.987197698299963,0.46,0.9884727006428164,0.9877582733292979,0.9891881621685199
16,0.001,0.04309788644926602,0.09844068961471263,0.9996692990926492,0.9990770924689841,0.9900368785554156,0.995209537043809,0.9849177124141613,0.27,0.9921471659148959,0.9932357074851521,0.9910610077175712
17,0.001,0.120824613503328,0.08289717994448065,0.9996691648523062,0.9991153191244978,0.992354587700307,0.993560616366918,0.9911514833479602,0.34,0.9932057550189382,0.9911608880559359,0.9952590769676187
18,0.001,0.12403648586556436,0.06664470502746273,0.9996924155670059,0.9993268906178793,0.9559538419507456,0.9179575587980545,0.997231445710098,0.95,0.9919492559160771,0.9906423988666203,0.9932595655360229
19,0.001,0.20482329902741925,0.05016355425946873,0.9995859700716798,0.9990022601613533,0.9845241837697041,0.9774306019992332,0.9917214798194106,0.76,0.9892147209757116,0.9921904865927584,0.9862567517439178
20,0.001,0.04558959480082026,0.05875135227361331,0.999774332227108,0.9993634536334647,0.9927672016583838,0.9932887121754173,0.9922462384756666,0.53,0.9927881024062295,0.9935482701752478,0.9920290969627331
21,0.001,0.22914060599508682,0.04793792850718036,0.9996432004603251,0.9989995438131175,0.992307067937699,0.9891490987548883,0.9954852660435911,0.65,0.99280328527994,0.9914729661445174,0.9941371791507957
22,0.0005,0.04923691977133071,0.03818345504550279,0.9997909619873644,0.9994681113871873,0.9948643695843985,0.9950849942975072,0.9946438426809738,0.4,0.9948955832553429,0.9943246516167513,0.9954671709175134
23,0.0005,0.030724425648336523,0.029255487690349948,0.9998213443642856,0.9995945155709346,0.9954415129835479,0.99511749654156,0.9957657404977969,0.59,0.9956243353922034,0.9958902125502408,0.9953586001610466
24,0.0005,0.04044092355686324,0.02337904268230177,0.999822522561868,0.9995690237907747,0.9938408541644123,0.9905803679768465,0.9971228749536313,0.79,0.9951919380153514,0.9950434153400868,0.9953405050349688
25,0.0005,0.07816215738859006,0.02509324602265187,0.9998430664257896,0.9996585535632025,0.9955969042710933,0.994904274446382,0.9962904991540529,0.58,0.9956133607083744,0.9952892883299126,0.995937644195536
26,0.0005,0.032820118079287655,0.024309123140816864,0.9998775387315018,0.9997460781137095,0.9957554256339711,0.9960529055503753,0.9954581233544745,0.5,0.9957554256339711,0.9960529055503753,0.9954581233544745
27,0.0005,0.034788453453577964,0.026220677096604007,0.9998602054289706,0.9997117790825389,0.9959495114522472,0.9963688719053915,0.9955305038587856,0.56,0.9959713194155244,0.99659386351901,0.9953495525980077
28,0.0005,0.035974491287404285,0.023778351025284424,0.9998678457794632,0.9997405191697059,0.995784407736426,0.9956493030744322,0.9959195490694581,0.6,0.9959004524886877,0.9961438541544088,0.9956571697413302
29,0.0005,0.06112379241575604,0.026169390155313176,0.999819084507255,0.9996208815118679,0.9945508146690083,0.9925478039901238,0.9965619260452198,0.7,0.9954934981494385,0.9956736991682279,0.9953133623458521
30,0.00025,0.03203722031946247,0.02284405417476596,0.9998697311743439,0.9997533791326877,0.9936643264629278,0.9898106669300033,0.9975481104164593,0.86,0.9962648771840973,0.9958595875859949,0.9966704968016865
