epoch,lr,train_loss,val_loss,val_roc_auc,val_pr_auc,val_f1_at_0_5,val_precision_at_0_5,val_recall_at_0_5,val_tuned_threshold,val_tuned_f1,val_tuned_precision,val_tuned_recall
1,0.001,1.552087108868825,1.120164636298808,0.9628248450638421,0.9514705489137391,0.9349141479053245,0.9989301952393688,0.8786088467071395,0.49,0.9416259168704156,0.9970772949302698,0.8920173351307825
2,0.001,0.4583529299607055,0.7386893491683488,0.9730882754823365,0.9603342711334634,0.9480252644395404,0.9993482337133632,0.9017163227084785,0.47,0.9497657062283688,0.9992008471020718,0.9049915405285587
3,0.001,0.3667454212682575,0.4746940495242806,0.985320438904539,0.9723374639239079,0.9201672866664552,0.9216497839741495,0.9186895509694464,0.95,0.9508847566031031,0.9980705732585432,0.9079591412053164
4,0.001,0.2771883596366925,0.4406739010337405,0.9886194007252919,0.9766712913453396,0.9293593483128575,0.9408492490265159,0.9181466971871126,0.89,0.9502800189843379,0.9993910534774839,0.9057696309499036
5,0.001,0.2247003282842509,0.4666811385920663,0.9893420724408586,0.9782587500208325,0.928115679907193,0.9371253066720776,0.9192776425669746,0.79,0.9540842534862131,0.995662266637814,0.9158395686121943
6,0.001,0.19822394422388612,0.35923397038124116,0.9941177883401693,0.9864800002566236,0.9307278666862429,0.9441656969979055,0.9176671763460512,0.82,0.955667489649768,0.9991708126036484,0.9157943307969998
7,0.001,0.22326683148585202,0.3338802275307485,0.995057478478282,0.9881640218141323,0.9299121387494629,0.939793212414647,0.9202366842490975,0.88,0.9568765063508459,0.9994679383596736,0.9177666995394791
8,0.001,0.2655607368517579,0.22850774152249517,0.9965335495936283,0.9910949809179994,0.9257165174820728,0.9293334549101852,0.9221276249242266,0.9,0.956693619149157,0.9994874372849947,0.9174138445809621
9,0.001,0.16282399480470328,0.16171943848007955,0.9969925118226765,0.992223217345491,0.9299448327912452,0.923547100447046,0.9364318220887204,0.9,0.9554629140571946,0.9978428108470169,0.9165362309661893
10,0.001,0.1834317308790742,0.25056890059214726,0.9972789781263804,0.9928149749795989,0.9321312135975677,0.943633245260279,0.9209062039139758,0.94,0.9568588244171131,0.9993006373065672,0.9178752702959457
11,0.001,0.16604661128887338,0.16205038088598211,0.9976826879461153,0.9936897329595412,0.931037464108083,0.93656504623272,0.9255747464420458,0.95,0.9566201113368434,0.9985337820550668,0.9180833642458404
12,0.001,0.14694784233509553,0.10676393136616079,0.998761848282575,0.9966508223398138,0.9565864031902449,0.9209539121114684,0.9950871732698797,0.73,0.9743178987624255,0.9977242556419496,0.9519845829525817
13,0.001,0.14351353954287696,0.10374588647798003,0.9982900808559672,0.9952785865806094,0.9564805928174452,0.9440028901734104,0.9692925710459888,0.32,0.9628117175433115,0.9372611846952589,0.9897943488921259
14,0.001,0.6668551917698322,0.18860217975272464,0.9978424079994201,0.9941260814023579,0.9336355369521607,0.9431908411042378,0.9242718973644449,0.66,0.9564352327697574,0.9986019631587756,0.917685271472129
15,0.001,0.13866235181207723,0.095151623369383,0.998463557493842,0.9957355456595026,0.9612624519883264,0.9428131443635319,0.9804482162729469,0.36,0.9630756611586648,0.9394325240463204,0.9879395984691524
16,0.0005,0.11935008225400096,0.07599602701916934,0.9990712749185947,0.9974104492047108,0.967790752729091,0.9471003949282893,0.9894053036814534,0.76,0.9724000760354028,0.9972043133451247,0.9487998407628905
