epoch,lr,train_loss,val_loss,val_roc_auc,val_pr_auc,val_f1_at_0_5,val_precision_at_0_5,val_recall_at_0_5,val_tuned_threshold,val_tuned_f1,val_tuned_precision,val_tuned_recall
1,0.001,2.262996684801343,0.6068158582069457,0.9728598144749557,0.9558902773806046,0.9103590473453487,0.9180436462665146,0.902802030273146,0.73,0.9147351341746819,0.9465626693504684,0.8849783310865218
2,0.001,0.3653100145110547,0.7690631438133481,0.9664758981849426,0.9553089922446827,0.9259026788291405,0.9378782253573418,0.9142291023912709,0.88,0.9431576538347843,0.9969459031760591,0.8948763650510735
3,0.001,0.2300180490998164,0.5119236449165994,0.986599324040064,0.9743751799148946,0.9137435385259066,0.9087354141312907,0.918807169288952,0.95,0.9227910704689735,0.9290017330069045,0.9166628968487338
4,0.001,0.38008524081992534,0.48263637447441904,0.99006299604537,0.9788780759122541,0.9517080467772436,0.9912106217235804,0.9152333818885883,0.55,0.9517682769006329,0.9917130864584968,0.914916717182227
5,0.001,0.21518581003505388,0.3573857521458149,0.9924779626938444,0.9837821551321408,0.9375280524540403,0.9594643229215994,0.9165724212183448,0.75,0.9537308784810365,0.9966175905016419,0.9143829109629321
6,0.001,0.20868733150185495,0.2698645666952203,0.9950568709905973,0.98915016706704,0.9561360692361124,0.9933685062560341,0.9215938187049318,0.57,0.9563100407948414,0.9950413223140496,0.9204809684511477
7,0.001,0.1609352861668405,0.3861926348165677,0.995638949078701,0.9900283807453656,0.947286012526096,0.9766972565223658,0.9195943072733359,0.7,0.9550090490913204,0.9967141831203455,0.9166538492856949
8,0.001,0.14317802343522126,0.12293450562625646,0.9990474188352708,0.9973620978462925,0.9715343585607713,0.9842805544981013,0.9591140626272313,0.38,0.9771170146505267,0.9748817940289098,0.9793625087082795
9,0.001,0.09747787406631048,0.16166262325577485,0.9978176832293295,0.9936464487826966,0.9533208193010545,0.969820928774022,0.9373727686447655,0.67,0.9571668310560342,0.9901737011102945,0.9262895039221186
10,0.001,0.11675229753800376,0.16226109542918,0.9986867368782836,0.9964194025631478,0.9555809601076826,0.9740806525886455,0.937770861418477,0.28,0.9660354137775736,0.9524073292537103,0.9800591710622744
11,0.001,0.06283872534397399,0.1125575399249109,0.9994605625839094,0.9985579369752942,0.9828700944537755,0.98096559928621,0.9847819989685778,0.51,0.9829241732073545,0.9818017692724319,0.9840491463624272
12,0.001,0.10342614781273793,0.10865913029196861,0.9995967563593314,0.9990139464725575,0.9803330653497186,0.9957908687049688,0.9653478335610304,0.15,0.9915701596327451,0.9923428933895156,0.9907986283894433
13,0.001,0.16278976725280045,0.13920469097077923,0.9987645028110496,0.9963305791381716,0.9881913783052165,0.9871875902918231,0.9891972097315588,0.51,0.9882330604440065,0.987523264008095,0.9889438779664698
14,0.001,0.06139446577763422,0.04970044814466755,0.9995689210503453,0.9989457391238393,0.9874173771217646,0.9861564840718346,0.9886814986383418,0.7,0.988767411873672,0.9923809523809524,0.9851800917422893
15,0.001,0.058520888755749866,0.05470994995357664,0.9997243609714113,0.9993251331686716,0.9916389324676032,0.9939283214717458,0.9893600658662589,0.3,0.9922799654475314,0.9920152641383176,0.9925448080559501
16,0.001,0.12175670585128531,0.05011847659296079,0.9998038173739452,0.999561016309968,0.9944857934481447,0.9952517737887039,0.9937209912510065,0.53,0.9945389338694778,0.9955216709425342,0.9935581351163064
17,0.001,0.08145288626300318,0.0642406317750824,0.9996020228075226,0.998972541435762,0.9861317864883331,0.9863326152676454,0.9859310394745175,0.64,0.9871362466931518,0.9918973974842652,0.9824205850154261
18,0.001,0.051196808116743785,0.0597936706951531,0.9998278103002164,0.9996004247223194,0.9932896838504455,0.9935189543430247,0.9930605191491672,0.44,0.9934250391151387,0.9930298784070877,0.9938205144444344
19,0.001,0.25965269512017386,0.04050429946832894,0.9996196605294355,0.9989509524531157,0.979041862945516,0.9620850182980619,0.9966071638604141,0.91,0.992561759116822,0.9927144705999476,0.9924090946103667
20,0.0005,0.05982612752732776,0.027369771460708042,0.9998453858725054,0.9996554283032187,0.9925596310441738,0.9882068068696471,0.9969509712558923,0.82,0.9953767224086325,0.9963467256508811,0.9944086060419626
21,0.0005,0.0524594618079432,0.021782395179330404,0.9998663061469746,0.9997169847328249,0.994789314934889,0.9929331806996512,0.9966524016756086,0.8,0.9956281284225962,0.9960608886997311,0.9951957440263465
22,0.0005,0.039992985636329866,0.027406106796039206,0.9998352371660401,0.9996395407723099,0.9925279638025364,0.9887848285398727,0.9962995467170918,0.89,0.9951497679141282,0.997165723421844,0.9931419472165173
23,0.0005,0.031556569881282096,0.022163817982942344,0.9998731023718902,0.9997129551933138,0.9933724110276593,0.9893739230327399,0.997403349407837,0.92,0.9955314496303372,0.9963298595378342,0.9947343183113628
24,0.0005,0.04106749476695316,0.022993716654932182,0.9998570652516736,0.9996926252614823,0.9956607031468943,0.9948512740838429,0.9964714504148308,0.71,0.9960088330588086,0.9963063886801676,0.9957114551195635
25,0.00025,0.029961320139312964,0.020408917382796904,0.9998829097105247,0.9997603530674931,0.9958657334821368,0.9946657761250609,0.9970685895753979,0.73,0.9962993123416576,0.9963624189009438,0.9962362137758195
26,0.00025,0.02670094964897348,0.0179586754381373,0.9998957567773045,0.9997898628266322,0.9956374475003387,0.9939496677276539,0.9973309689035258,0.77,0.9964403475523431,0.9962826287512889,0.9965981162973753
