epoch,lr,train_total_loss,train_mlm_loss,train_vhm_loss,val_roc_auc,val_pr_auc,val_f1_unsupervised,val_precision_unsupervised,val_recall_unsupervised,val_seq_threshold_unsupervised,val_distance_threshold_unsupervised,val_tuned_sequence_threshold,val_f1_tuned,val_precision_tuned,val_recall_tuned
1,0.0002,15.003804315020547,15.003804315020547,0.0,0.46638608601733966,0.17456310102351885,0.0,0.0,0.0,1.0,95.36400115966794,0.99,0.4270976616231087,0.27153476169654567,1.0
2,0.0002,23.59741272931004,8.955482336852489,146.4193011638114,0.9132131180258393,0.6425344780705231,0.3421965317919075,0.6065573770491803,0.23832528180354268,1.0,3.036788082122802,0.98,0.44660194174757284,0.2875,1.0
3,0.0002,14.43759968747348,6.397654249495987,80.39945295072778,0.9146050641480934,0.6680754159392619,0.5916334661354582,0.7754569190600522,0.4782608695652174,1.0,2.1171537590026817,0.96,0.44772891131939435,0.2884347422201579,1.0
4,0.0002,11.57374096782875,5.35633479043262,62.17406090179015,0.9104761848858208,0.6496874390218822,0.3490566037735849,0.6519823788546255,0.23832528180354268,1.0,1.706761307716369,0.96,0.45262390670553937,0.2925105982100801,1.0
5,0.0002,9.784929740915732,4.8027779187536135,49.82151732720491,0.9025760982071405,0.6573023753605111,0.3667905824039653,0.7956989247311828,0.23832528180354268,1.0,1.399707517623901,0.96,0.4629146477823332,0.3011639185257032,1.0
6,0.0002,8.752553819184676,4.457795590429048,42.947581541253946,0.8938483573118261,0.6456901687838935,0.3658838071693449,0.7872340425531915,0.23832528180354268,1.0,1.3677468061447093,0.97,0.46222553033122443,0.3005808325266215,1.0
7,0.0001,7.939572550634355,4.255517825999317,36.84054661513699,0.8873912847815326,0.5820115873356075,0.35112692763938314,0.6666666666666666,0.23832528180354268,1.0,1.5007611751556382,0.95,0.45712182554287817,0.29627862595419846,1.0
8,0.0001,7.6279940718881685,4.168004220079573,34.599898115305756,0.8859341829017987,0.49020023794095485,0.0,0.0,0.0,1.0,1.5869788217544551,0.95,0.45862708719851575,0.29797492767598843,0.9951690821256038
