epoch,lr,train_total_loss,train_mlm_loss,train_vhm_loss,val_roc_auc,val_pr_auc,val_f1_unsupervised,val_precision_unsupervised,val_recall_unsupervised,val_seq_threshold_unsupervised,val_distance_threshold_unsupervised,val_tuned_sequence_threshold,val_f1_tuned,val_precision_tuned,val_recall_tuned
1,0.0002,11.216460349466844,11.216460349466844,0.0,0.6497013861400653,0.1781296778350594,0.0,0.0,0.0,1.0,48.64831008911136,0.98,0.5456140350877193,0.3756038647342995,0.9967948717948718
2,0.0002,13.551763539704426,5.30387370138721,82.47889655782694,0.9727926030992069,0.7907412479239928,0.5511520737327189,0.648590021691974,0.4791666666666667,1.0,1.7897119641304018,0.99,0.6123650637880275,0.44130127298444133,1.0
3,0.0002,8.007334488571617,4.040576916415702,39.66757500779078,0.9741633497529725,0.8015494493593006,0.5968063872255489,0.791005291005291,0.4791666666666667,1.0,1.1078925371170047,0.97,0.6957983193277311,0.5348837209302325,0.9951923076923077
4,0.0002,6.450274898102202,3.584182222166939,28.660926333464538,0.9673911649147499,0.772722609902927,0.5652173913043478,0.6889400921658986,0.4791666666666667,1.0,0.9275811731815343,0.98,0.7180974477958236,0.5627272727272727,0.9919871794871795
5,0.0002,5.53652006519468,3.264808171628801,22.71711826534243,0.9816813820351555,0.8489685819772235,0.6209761163032191,0.8820058997050148,0.4791666666666667,1.0,0.8680840611457826,0.97,0.758578431372549,0.6140873015873016,0.9919871794871795
6,0.0002,4.942470507790105,3.112557069879825,18.299134089554613,0.9958515671959068,0.9604137083813461,0.9276054097056484,0.9210110584518167,0.9342948717948718,1.0,0.7524663448333756,0.96,0.7900763358778626,0.6550632911392406,0.9951923076923077
7,0.0002,4.56213665302581,2.9973764449475127,15.647601885790607,0.97342391623052,0.7836200839671944,0.5891625615763547,0.7647058823529411,0.4791666666666667,1.0,0.7824483096599583,0.95,0.7675139491630503,0.6258847320525783,0.9919871794871795
8,0.0002,4.202913122667872,2.8792812142549757,13.236318720968573,0.985224386462594,0.8645983938735673,0.6114519427402862,0.844632768361582,0.4791666666666667,1.0,0.6849339663982392,0.94,0.808041504539559,0.6786492374727668,0.9983974358974359
9,0.0002,3.970927336338832,2.822839553312065,11.480877534133754,0.9870321960534225,0.865490888323119,0.6089613034623218,0.835195530726257,0.4791666666666667,1.0,0.6603081703186036,0.96,0.8054651919323357,0.6779846659364732,0.9919871794871795
10,0.0001,3.6561667493150476,2.693132685719126,9.630340386372424,0.9698862949157759,0.7827608138713139,0.6089613034623218,0.835195530726257,0.4791666666666667,1.0,0.6484490036964417,0.93,0.8123359580052494,0.6877777777777778,0.9919871794871795
11,0.0001,3.519126033633362,2.6603450089836005,8.587810073067892,0.9837592635352069,0.8512242921953086,0.6196891191709845,0.8768328445747801,0.4791666666666667,1.0,0.5857137262821204,0.93,0.8346774193548387,0.71875,0.9951923076923077
