epoch,lr,train_loss,val_loss,val_roc_auc,val_pr_auc,val_f1_at_0_5,val_precision_at_0_5,val_recall_at_0_5,val_tuned_threshold,val_tuned_f1,val_tuned_precision,val_tuned_recall
1,0.001,1.4301990633699155,0.9335906277763267,0.960657584530195,0.9273663539089739,0.6376196795904825,0.9236658255660264,0.48684936712296545,0.31,0.9199573991341512,0.9379336279026042,0.9026572692645236
2,0.001,0.41177927449600005,0.7343312530613486,0.9691809730055232,0.9578685034739531,0.9259335464018399,0.9359690151781257,0.9161109955033612,0.7,0.9492993461196929,0.9989406567927884,0.9043582111158359
3,0.001,0.293802656941858,0.353452783647179,0.9860265760611264,0.9741560370164183,0.9099137700176745,0.8978991411583351,0.9222542908067712,0.77,0.9548315368960579,0.9960391174013465,0.9168981334877451
4,0.001,0.30159837150623536,0.45989089423047114,0.9906084880863456,0.9805818423028752,0.9263936703232224,0.9389054079167442,0.9142110072651931,0.83,0.9511069848517862,0.9981011462713869,0.9083391388529499
5,0.001,0.22880427297947925,0.2739648259395598,0.9938939441538593,0.9861954164860438,0.9230734446926465,0.9226895922038709,0.9234576166909443,0.87,0.9555156781261805,0.9993776732883546,0.915341952645055
6,0.001,0.20717360269597135,0.34541977090366865,0.9921364160229319,0.9831578918952202,0.9294023962728712,0.9403680345252318,0.9186895509694464,0.79,0.9550080241669027,0.9983322313560242,0.9152876672668216
7,0.001,0.2092317209178115,0.37891279463054006,0.9943502142375554,0.9869711202792976,0.9313599333244799,0.9429453655279849,0.9200557329883196,0.82,0.9566004469126258,0.998651508440376,0.917947650800257
8,0.001,0.17324065526539253,0.29450430781676096,0.99647400854739,0.9909383323371926,0.9287219502383859,0.9385509442329724,0.9190966913061966,0.93,0.9556241795808897,0.9993778085032838,0.9155409990319108
9,0.001,0.16846481089269108,0.1891859140582703,0.9974250508760562,0.9930303605280787,0.9291751967608389,0.9344637317789593,0.9239461850950447,0.79,0.9565578254390432,0.9989657719773455,0.917603843404779
10,0.001,0.1433146568020013,0.22145108142600572,0.9977865597216997,0.9942258514046014,0.9561154021540357,0.9951169390351307,0.9200557329883196,0.36,0.9592265854251163,0.9918635551046046,0.9286690130013481
11,0.001,0.24324685525417578,0.14997021684455064,0.9975833941374201,0.99343386105342,0.931381535361969,0.9342472986135766,0.9285332995557647,0.86,0.9573417703613242,0.9996356618153889,0.9184814570195518
12,0.001,0.1329988824936426,0.15736760240863765,0.9980930220339915,0.9947099281369972,0.9482284907433639,0.9426037513186832,0.9539207614429054,0.32,0.9583509104970822,0.931682060132774,0.9865915115763569
13,0.001,0.15926823303289808,0.17460808487875853,0.9973963529246027,0.9929012346804442,0.9279604499456005,0.9338396980136333,0.9221547676133434,0.86,0.9564799638275024,0.9975341146882276,0.9186714558433686
14,0.001,0.15253393955566297,0.1840276210415348,0.9978953780242423,0.9942237047188351,0.930863825178564,0.94042584624476,0.921494295511504,0.19,0.9579078215112423,0.9308690455864778,0.9865643688872402
15,0.001,0.12584179701564754,0.12479167345899903,0.9980552192622029,0.9946578086011164,0.954575937765458,0.9435404753276827,0.9658725922172863,0.23,0.960035261707989,0.9360195276240245,0.9853158051878727
16,0.0005,0.09901330555420058,0.10038175793626056,0.9985276740465839,0.9958442117811998,0.9674417369129419,0.9472365512159174,0.9885276900666805,0.48,0.9674821570006947,0.9467663156436192,0.9891248292272476
17,0.0005,0.11994704550863056,0.09455090857216815,0.9984750770332796,0.9957506818264671,0.9665231036177003,0.9461565126960741,0.9877857898974911,0.4,0.9669743408558936,0.9445484586248846,0.9904910112461208
18,0.0005,0.10893280596060777,0.06310801718338888,0.9995242385711944,0.9987682982558704,0.9568443137442282,0.9202329428671691,0.9964895455409085,0.88,0.986676051635376,0.9841139832949308,0.9892514951097922
19,0.0005,0.4593477019374566,0.05548885638285297,0.9995978755787699,0.9989544084378214,0.9673047200095114,0.9422321351977353,0.9937481339401232,0.73,0.9903939870620289,0.992477104230266,0.988319596116786
20,0.0005,0.10763935328106912,0.06562769879402815,0.999638689151396,0.9990111235607028,0.9661019929144726,0.9394592191760914,0.9943000352854958,0.75,0.9907100530012105,0.9929294581674755,0.9885005473775639
21,0.0005,0.10868529327802462,0.05799488343954218,0.9995857691591543,0.9990630300144225,0.96835356644342,0.9432301674444139,0.9948519366308685,0.77,0.9938782466425796,0.998502392519268,0.9892967329249867
22,0.0005,0.09496978912496445,0.057863860943534996,0.9996923167675925,0.9991602148818397,0.9712280825948261,0.9503515395005715,0.9930424240230894,0.75,0.993181311608146,0.998710090568109,0.98771340939318
23,0.0005,0.11209380839316578,0.05719617317950882,0.999587355126534,0.9988917601383148,0.9683353517852249,0.946612051607774,0.9910791028436491,0.75,0.9918429773132806,0.9980487536757633,0.985713897961584
24,0.0005,0.1261558221754084,0.05230033274571074,0.9996735401858227,0.9991015800841344,0.9663841162091342,0.9399444088090656,0.9943543206637292,0.77,0.992462767889575,0.9961444860681962,0.9888081645208863
25,0.00025,0.09170470118383407,0.046325552567019895,0.9997630807559219,0.9993491364132051,0.9698549650645776,0.9462716372431721,0.9946438426809738,0.77,0.9947252787159095,0.998159771884594,0.9913143394826603
26,0.00025,0.08503347809037917,0.04761885814591868,0.9997156389899142,0.9992214876773751,0.9708759330668271,0.9495368007681063,0.9931962325947506,0.78,0.993667462211615,0.9985655288356114,0.9888172120839251
27,0.00025,0.08540969620585115,0.04935041956255118,0.9997239305888218,0.9992530344817672,0.9710187224182608,0.9496363054515261,0.9933862314185674,0.76,0.9941784958541082,0.9979670164370823,0.9904186307418097
28,0.00025,0.0929347367589919,0.05180381933007617,0.9996498090701749,0.9991421783135432,0.969733640133732,0.947271691861669,0.9932867082251395,0.78,0.9940127920921612,0.9981753323176017,0.9898848245225148
29,0.000125,0.09329994472745125,0.04290719460725924,0.9997582859764431,0.999379900550328,0.9701735429667688,0.9464196596052247,0.995150506211152,0.85,0.9955649572610774,0.9990251812980576,0.992128620156161
30,0.000125,0.08672600096278484,0.04195021746267455,0.9997957808302672,0.9994661035552678,0.9688843515262994,0.9431726666780899,0.9960371673889638,0.85,0.9959439226895331,0.998862426398988,0.9930424240230894
