epoch,lr,train_loss,val_loss,val_roc_auc,val_pr_auc,val_f1_at_0_5,val_precision_at_0_5,val_recall_at_0_5,val_tuned_threshold,val_tuned_f1,val_tuned_precision,val_tuned_recall
1,0.001,1.3329481184021854,0.8970863796404643,0.9620309138838036,0.9465561933162497,0.9199712893071434,0.9553461815772551,0.8871226035267401,0.5,0.9199712893071434,0.9553461815772551,0.8871226035267401
2,0.001,0.4546087335655243,0.6829483636971195,0.96836427284859,0.9561367746617313,0.9240937716437558,0.9371395080564136,0.9114062627231355,0.9,0.9408942327910844,0.9971334515067105,0.8906602006749482
3,0.001,0.26814268881809533,0.7306134258244252,0.9729190085072763,0.9610617286668802,0.9287829203677731,0.9411895848621936,0.9166990871008893,0.77,0.9482583571340463,0.996857886704372,0.904177259855058
4,0.001,0.2785504226650989,0.359243399907181,0.9908013862256679,0.9814815028885399,0.9248480274255368,0.9295519768950957,0.920191446433903,0.83,0.954417594865018,0.997612305506497,0.9148081464257602
5,0.001,0.2172985420026825,0.34515002156526164,0.9940749742891941,0.9868172489432475,0.9307627705905839,0.9444196095961853,0.9174952726483122,0.72,0.9552089431047831,0.9987068242169377,0.915341952645055
6,0.001,0.26855959396711093,0.30673659511685236,0.9936455742895829,0.985565041372501,0.9268512902828636,0.9343544857768052,0.9194676413907914,0.86,0.9555108744902583,0.9987961912279836,0.9158214734861165
7,0.001,0.1864575426155462,0.24840869890603187,0.9973128668940572,0.9928857350110024,0.9314869874830232,0.9449714663414543,0.918381933826124,0.77,0.9552898718451371,0.999466244934269,0.9148533842409547
8,0.001,0.17516681785105065,0.24337989534529791,0.9966395356226165,0.9910703474056184,0.9295564836731524,0.9390481466094263,0.9202547793751753,0.78,0.9536739783243057,0.9955708661417323,0.9151610013842771
9,0.001,0.1896974006485095,0.21306091098653893,0.9975857078384955,0.9934258597929172,0.9302046554653405,0.9417933976261128,0.918897644919341,0.77,0.9561639828449296,0.9990830391828203,0.9167805151682394
10,0.001,0.1577302053600206,0.19129317986030292,0.9968164771233516,0.9916399377442893,0.9314641036021488,0.9366320873813052,0.9263528368633909,0.84,0.9557659021558168,0.9982463745271122,0.9167533724791227
11,0.001,0.22763272035150695,0.23502584107228128,0.9969743424868189,0.9920218254677158,0.9418499715381874,0.9640461573442474,0.9206528721488867,0.76,0.9558339696635463,0.9976876223838154,0.9173505116396898
12,0.001,0.20127112445441037,0.18525586032030986,0.9976186085978164,0.993588538291948,0.9301856483087202,0.9384513384347634,0.9220642919829544,0.9,0.9566783939030946,0.9991429837954982,0.9176762239090901
13,0.001,0.14017973263675745,0.1447891738088179,0.9980803960179216,0.9946863578910465,0.9433134727350989,0.9448074933289767,0.9418241696599021,0.17,0.9615966746241522,0.9385411821455028,0.9858134211550119
14,0.001,0.15072883124493291,0.13650852741000083,0.998088086244554,0.9946998101197612,0.9540906178161563,0.945183343691734,0.9631673708686566,0.21,0.9610711061196626,0.9363243169023754,0.9871615080478073
15,0.001,0.14184312474698824,0.12580029725848024,0.9978469835770336,0.9941824362700851,0.9530685920577617,0.9403166440660057,0.9661711617975698,0.29,0.9593644947107314,0.9349976812490338,0.9850353307336669
16,0.001,0.11557740558295991,0.09379029248689062,0.9994898862128341,0.9987324105093106,0.9884457831871856,0.9912111507387729,0.9856958028355063,0.44,0.9886335344683201,0.9892649430181364,0.9880029314104246
17,0.001,0.26217690243996955,0.09956043752726212,0.9991353790698556,0.9975095078164186,0.9622560526961214,0.9325472619077937,0.9939200376378623,0.66,0.9802098745760397,0.9864929257385822,0.9740063513892533
18,0.001,0.10425267328990853,0.08148802526708507,0.9992668111174523,0.9979808943530867,0.9660448487637386,0.9453397646284541,0.9876772191410244,0.71,0.9816768105165561,0.9962548561100811,0.9675192486903652
19,0.001,0.12879333206263022,0.06794371902918778,0.9993811300741372,0.9983900614466331,0.9578329516063016,0.9232441597904828,0.9951143159589965,0.8,0.9841773726027521,0.9837992261237479,0.9845558098926054
20,0.0005,0.10025399501620601,0.06617694410521163,0.9992835037384268,0.9980188902459922,0.9665527869746255,0.9401827108959335,0.9944447962941182,0.8,0.9815121717673921,0.9991283728689654,0.9645064101984131
21,0.0005,0.10044132821132315,0.06917492906885846,0.9993566097578203,0.998351957354638,0.9677715861435054,0.9458812756988355,0.9906991051960155,0.75,0.9862796857915372,0.9975660317989153,0.975245867525582
