epoch,lr,train_loss,val_loss,val_roc_auc,val_pr_auc,val_f1_at_0_5,val_precision_at_0_5,val_recall_at_0_5,val_tuned_threshold,val_tuned_f1,val_tuned_precision,val_tuned_recall
1,0.001,1.8424451863586386,1.4865655864971083,0.898377474325804,0.8061794026681338,0.5098951331002958,0.9919702874480161,0.34313787581314975,0.29,0.7964132222634902,0.8529290215931398,0.7469215666760158
2,0.001,0.8600881116199689,1.2022970427051414,0.908947031292181,0.831393724759032,0.8219755110150758,0.9113318940829185,0.7485772707121336,0.48,0.8226047830008226,0.9093797591787096,0.7509477322283243
3,0.001,0.7602440060107596,0.8395543566764988,0.9566615682723856,0.8972692250812196,0.8137664655765208,0.8826622373627304,0.7548472318980882,0.59,0.82525313518342,0.9201535722234587,0.7480977498710722
4,0.001,0.6499651933531282,1.214888513052348,0.938099982758295,0.8577626455697535,0.823310268777413,0.9127896730989514,0.7498077392854234,0.44,0.8248221469195252,0.9115357240624145,0.7531734327358925
5,0.001,0.5920014140271926,0.9168795087579621,0.9602306194589803,0.9025887862550406,0.8265089204116501,0.9162417822022046,0.75278438752522,0.57,0.8270140057137738,0.9191291168368533,0.7516805848344749
6,0.001,0.6868550441274358,0.856465598118735,0.9516481703383618,0.8792621469095504,0.8264424269484546,0.9148753885526619,0.7535986681987207,0.47,0.8282727429997776,0.9128208480411383,0.7580591167768962
7,0.001,0.594831397334189,0.9023809742255032,0.9633661519463057,0.8941877515161355,0.8257579524098362,0.9165296279536901,0.7513458250020357,0.3,0.8349271751628977,0.8873646797633232,0.7883413102680793
8,0.001,0.585781219587172,0.5323881195755088,0.9786117133208497,0.9430445920078762,0.8197658257786707,0.8891086804747498,0.7604567209822034,0.35,0.854802343498359,0.8236547414335444,0.8883983099152243
9,0.001,0.5279064933978908,0.5985426338202818,0.9774819906815042,0.9472496866629987,0.8305732358465915,0.9125606690934304,0.7621033774552824,0.24,0.8708031014369042,0.8560589505336492,0.8860640386511893
10,0.001,0.51994017595771,0.6789960411438698,0.9771739012294847,0.9440334787478257,0.8279717111224932,0.908539682882805,0.7605291014865146,0.18,0.8641380729506438,0.8372075266810323,0.8928587584933998
11,0.001,0.5383195532518859,0.7843145771632176,0.968868783953833,0.9080024556103832,0.8310931766707217,0.9164585400966289,0.7602757697214255,0.12,0.8561744299583195,0.8160566105808652,0.9004406163199942
12,0.001,0.4816176388409057,0.8244857420391186,0.9841510356930091,0.9592819057953427,0.8313625902706134,0.9200671870368541,0.7582581631637518,0.08,0.8862704573713748,0.8271922464694305,0.9544364725361224
13,0.001,0.5564423059033397,0.6489023580666667,0.982645553157061,0.9567326606428719,0.8310043149519022,0.917071678989963,0.7597057732499751,0.17,0.881895319757056,0.8707503990546154,0.8933292317714223
14,0.001,0.5034088716322871,0.8629512251080396,0.9704296224343949,0.9340576906363643,0.8316781736532869,0.9172239252091765,0.7607281478733703,0.76,0.8550913367750835,0.9917615875062683,0.7515267762628136
15,0.001,0.4632902632523207,0.5507951307934358,0.9800057873940178,0.9513860854804113,0.8263631446973794,0.9049567642656386,0.7603300550996589,0.25,0.8816935824244174,0.8661813229979574,0.8977715852235201
16,0.0005,0.4169157400893374,0.7375921479586294,0.9795247377575418,0.9483079969974684,0.829517268639755,0.9137846575879298,0.7594795841740027,0.1,0.866965183815179,0.7857085094651718,0.9669673473449927
17,0.0005,0.4344428745965034,0.754079963237221,0.9778617813723127,0.9457979744268946,0.8295652431293813,0.9120997136162458,0.7607281478733703,0.77,0.8573170794197373,0.9885141682225321,0.7568648384557619
