epoch,lr,train_loss,val_loss,val_roc_auc,val_pr_auc,val_f1_at_0_5,val_precision_at_0_5,val_recall_at_0_5,val_tuned_threshold,val_tuned_f1,val_tuned_precision,val_tuned_recall
1,0.001,1.26558583831197,0.8809889146982913,0.9639779157382251,0.9495701029982737,0.9211478265665866,0.9361873084684954,0.9065839116234042,0.56,0.9309865367649879,0.9902693770973369,0.8784007527572448
2,0.001,0.40654537353896475,0.6566427979490415,0.9734306640886564,0.9604219351405301,0.9257907486868557,0.9373157026019547,0.9145457670976322,0.93,0.9396253733561543,0.9993880922756848,0.886606892433523
3,0.001,0.2461728974372731,0.7192811061416347,0.9767448114091172,0.9646314958983045,0.9293332599038073,0.9430003073512839,0.9160567101251278,0.78,0.9489318933884533,0.9967532144173215,0.9054891564956978
4,0.001,0.2578208303563041,0.39603886306212666,0.9914269708139537,0.9822959798999813,0.9326646782817445,0.9373954687114434,0.927981398210392,0.79,0.9552911780039547,0.9932802000312548,0.920100970803514
5,0.001,0.17834221750147888,0.3532547472420281,0.9943426096693176,0.9877328005059296,0.9359855896713787,0.9460283720715309,0.9261537904765351,0.7,0.9562898081681421,0.995982558424379,0.9196395450885304
6,0.001,0.1852440050679323,0.3483557627435451,0.995251281314176,0.9887930978311248,0.9282178217821783,0.9371455445818464,0.9194585938277525,0.94,0.9540134410632032,0.9971488047671195,0.9144552914672432
7,0.001,0.14145459013864764,0.19559781148112954,0.9979455349892725,0.9943821761871844,0.9392814354890876,0.9458869295557554,0.9327675590579677,0.17,0.957525051246184,0.9317849101509328,0.9847277135903444
8,0.001,0.13290217370299756,0.1604840691586556,0.998137321076985,0.9949681148464844,0.9523809523809523,0.9427522870718389,0.9622083291865337,0.15,0.9602909705770976,0.935380656229895,0.9865643688872402
9,0.001,0.13778238624319855,0.1399499078233405,0.9982686132665956,0.9951158956014055,0.9503442689347914,0.945425892929094,0.9553140861508953,0.22,0.9653337334192341,0.942200515113144,0.9896314927574258
10,0.001,0.11210055833506186,0.10773577027257349,0.9986279388969299,0.9961384739846523,0.967094660409103,0.9469449333668595,0.9881205497299302,0.37,0.9678921947023665,0.9443526313071322,0.9926352836863391
11,0.001,0.13127554453985235,0.1855156351173057,0.9975575998960338,0.9931063950366205,0.9377904525278721,0.9398913063235,0.9356989694825699,0.78,0.9549847405900305,0.9959135961336333,0.9172871786984176
12,0.001,0.16952918554700222,0.14377394797337256,0.9979675944649242,0.9944331915204233,0.9492859067636755,0.9424879384302569,0.9561826522026292,0.16,0.959992242629396,0.935954071196521,0.9852977100617949
13,0.001,0.11770854953432289,0.08769611065847453,0.998817533861967,0.9966529042496326,0.9664165694230608,0.9482203183227109,0.9853248527509115,0.26,0.9676325986601114,0.9445712956341171,0.9918481457019552
14,0.001,0.11883467370535701,0.08145815547109919,0.9991237157756357,0.997539405719087,0.9691732050136664,0.9480077871512005,0.9913052919196215,0.77,0.9740327680634066,0.9973548484963404,0.9517764890026871
15,0.001,0.11747247447996094,0.047445199184601224,0.9997275715328019,0.9992448821828303,0.9693195331424797,0.9443800794692894,0.9956119319261357,0.77,0.9935178553620482,0.995539567038218,0.9915043383064771
16,0.001,0.0889139195470217,0.04331257943351659,0.9998190108805725,0.9995229741639771,0.9736956233128291,0.9529638003170395,0.9953495525980077,0.71,0.99500926979407,0.9970204029723297,0.9930062337709338
17,0.001,0.4482700046236378,0.06110831303282377,0.9997013794911573,0.9990880558609657,0.9711259936599754,0.9470787541062553,0.9964262125996363,0.74,0.9956924860832423,0.9969433106575963,0.9944447962941182
18,0.001,0.07779588274820871,0.06196450524310529,0.9996529327074233,0.9990727862297971,0.9698869489479665,0.9483891607726495,0.99238195192125,0.72,0.9938877805599611,0.9984386983674811,0.9893781609923367
19,0.001,0.13000320606683935,0.050187647267982506,0.9997252019681744,0.9992680868976346,0.9686646340388784,0.9440813487121791,0.9945624146136238,0.8,0.9937995412114743,0.9979200496268861,0.9897129208247758
20,0.0005,0.08594301309337907,0.041224697564271405,0.9998434802683305,0.9995918729472082,0.9694355402535386,0.9430338597361713,0.9973581115926425,0.84,0.9959360656035124,0.9985538749783991,0.993331946040334
21,0.0005,0.08238850551730305,0.037972703169146985,0.9998291302330736,0.9995468514448831,0.9719911699779249,0.9491692031766015,0.995937644195536,0.81,0.9958424865198526,0.9991529823219214,0.992553855618989
