epoch,lr,train_loss,val_loss,val_roc_auc,val_pr_auc,val_f1_at_0_5,val_precision_at_0_5,val_recall_at_0_5,val_tuned_threshold,val_tuned_f1,val_tuned_precision,val_tuned_recall
1,0.001,1.4069634981230161,1.1205410447362956,0.963028278744817,0.9517692455182152,0.9232867181520907,0.9472722427380363,0.9004858541351887,0.53,0.926406338646249,0.9981713688610241,0.8642684592904901
2,0.001,0.435388623577609,0.7003442582345343,0.9728993587588464,0.9608698376605247,0.9492325855962219,0.9972304136446959,0.9056429650673591,0.48,0.9493273670139646,0.9970229501667746,0.9059867724628371
3,0.001,0.3035616043356329,0.47994285949893656,0.9876290465978386,0.9759701028808487,0.9205322282193157,0.9206196948581977,0.9204447781989921,0.95,0.9281426618891064,0.9477749172489885,0.9093072280981118
4,0.001,0.24700961576130495,0.4654952957536555,0.9890808057047719,0.977746196681651,0.9304373725571059,0.942613362052958,0.9185719326499407,0.9,0.9493678704288789,0.9995898031054906,0.9039510707790857
5,0.001,0.19727366719128203,0.5039212016698542,0.9912489741491363,0.9815698232775197,0.9295552931916569,0.9404346336540154,0.9189247876084576,0.8,0.9544632613652996,0.9980351500789889,0.9145367195345934
6,0.001,0.16840467882117716,0.36371390696059686,0.995508239829807,0.9891835039868984,0.9323912834437632,0.9439098106840221,0.921150488116026,0.8,0.9557883614854507,0.9984134179510427,0.9166538492856949
7,0.001,0.1748409846656901,0.28164806551111266,0.9962428199679494,0.9904635290778573,0.9328323499101695,0.9403447483337164,0.9254390329964624,0.87,0.9570801901683527,0.9985841543271783,0.9188885973563021
8,0.001,0.23227501788108923,0.26875640192096706,0.9968381000014516,0.9913542680315738,0.9265636443866202,0.931781583955497,0.921403819881115,0.89,0.9554629171671495,0.996580457511202,0.917603843404779
9,0.001,0.13925705018493617,0.10727671902237541,0.9983088389350687,0.9951706608195441,0.9559629792860291,0.93195156952214,0.9812444018203696,0.76,0.967974028253049,0.9885677633564744,0.9482207967284012
10,0.001,0.13494563900078138,0.13304131664254767,0.9984803591539847,0.9957627081926427,0.9479667370572515,0.947568251672392,0.9483655577370236,0.12,0.9659764880321966,0.9428674804662261,0.9902467270440707
11,0.001,0.11441505868087933,0.0717857178705149,0.9988025468001768,0.9967197195777256,0.9649211550726868,0.9389392045746374,0.99238195192125,0.83,0.9697632598579929,0.9941370430551992,0.9465560451292444
12,0.001,0.1114023177972525,0.08141902056288443,0.9994557218819742,0.9984471789376504,0.954595465610895,0.9157075067937606,0.9969328761298144,0.84,0.9920695205541389,0.9915405124497266,0.9925990934341835
13,0.001,0.11194572526156574,0.06290721441629023,0.9994489600882348,0.9985136237439847,0.968021603809742,0.9433244612346527,0.9940467035204068,0.74,0.9857105670562124,0.9951681020968961,0.9764310982836772
14,0.001,0.2356623934599271,0.12441440223550104,0.9988413834601126,0.9968984225405516,0.9597304982844631,0.9443617319414279,0.9756077700471378,0.71,0.9737136931381536,0.9970136235648802,0.9514779194224036
15,0.001,0.11323382524771118,0.08398282447440353,0.99929540911752,0.9979718574919336,0.9667795772908507,0.943176048398895,0.9915948139368661,0.75,0.9827187197829643,0.9956818899392679,0.9700887565934115
16,0.0005,0.10077395926114686,0.05168968651870653,0.9996611904866958,0.999068592338629,0.9701066201629103,0.9473089723913156,0.9940286083943289,0.77,0.9908543386125362,0.9971504489646326,0.9846372379599555
17,0.0005,0.08384258576281751,0.05536127730023832,0.9997563371519692,0.9993534805481477,0.9704374097287556,0.9480470165869824,0.9939109900748233,0.78,0.9946821565900352,0.9994063222117694,0.9900024428420205
18,0.0005,0.08452906113541557,0.04468996655197179,0.9998435305853487,0.9995717401656553,0.9702008908921246,0.9446944565878914,0.9971228749536313,0.81,0.9968908629441624,0.9987649051428986,0.9950238403286075
19,0.0005,0.07928585157030402,0.047031881431695816,0.9997450634377597,0.9993219716555739,0.9708647738273635,0.9491849188376233,0.9935581351163064,0.78,0.9939887231720625,0.9991407128426865,0.9888895925882364
20,0.0005,0.0722544909525153,0.040411569960967515,0.9998376181366169,0.9995620980854684,0.9723562733730998,0.9495696866214794,0.9962633564649361,0.78,0.9964530965102462,0.9990813755718665,0.9938386095705122
21,0.0005,0.08366394645354847,0.036871663498490415,0.9998528199630451,0.9996132582135769,0.9694594713462638,0.9432571912737605,0.9971590652057868,0.88,0.9959543150197754,0.9974229142846772,0.9944900341093127
22,0.00025,0.07854197556838882,0.03732545849764264,0.9998534876519556,0.9996124793155896,0.9715401982573112,0.9476296570293078,0.9966885919277643,0.82,0.9964388918375772,0.999235738331362,0.9936576583097343
23,0.00025,0.07359754389976512,0.03540010450811525,0.999868123689257,0.999653881783318,0.9698379952405879,0.9437472177516009,0.9974123969708759,0.93,0.9964703696823333,0.9980576532094104,0.9948881268830241
