epoch,lr,train_loss,val_loss,val_roc_auc,val_pr_auc,val_f1_at_0_5,val_precision_at_0_5,val_recall_at_0_5,val_tuned_threshold,val_tuned_f1,val_tuned_precision,val_tuned_recall
1,0.001,1.415988592981539,0.8529768238679041,0.9641753786749743,0.9331829173153705,0.9127171751285227,0.9476647348171237,0.8802555031802184,0.33,0.9215340482647795,0.9382841068917018,0.9053715381761922
2,0.001,0.36865782917571377,0.6746283513974008,0.9744923863499814,0.961881548530735,0.9256396576332554,0.9331157488278018,0.9182824106326961,0.77,0.9499625879656377,0.9966512644706116,0.9074524776751381
3,0.001,0.2668031377040695,0.3279337637469656,0.9873895978498493,0.976428871639225,0.9138379109631712,0.8991846850397148,0.9289766301446706,0.8,0.952116585704372,0.9954787759131293,0.9123743519682973
4,0.001,0.24096399468135707,0.4325166439648059,0.9930905982160135,0.9847292777904973,0.9274971323698096,0.9408972007856791,0.9144733865933211,0.85,0.9507955843527968,0.9984868093578895,0.9074524776751381
5,0.001,0.20914127805131266,0.2639567085748705,0.9952758350661373,0.9890204144307336,0.9356097824813175,0.9321980617752988,0.9390465678069612,0.86,0.955738082155755,0.9936139048921003,0.9206438245858478
6,0.001,0.16871558702156794,0.30299500177287797,0.9945772627560716,0.9876080629907137,0.9306791333634947,0.9402655684420477,0.9212862015616093,0.79,0.9549901598493536,0.9981748224151539,0.9153871904602495
7,0.001,0.16766408538878855,0.2937955561898031,0.9962407615496537,0.9907079630162499,0.9323194194368025,0.9419271434507595,0.9229057153455716,0.83,0.9560559767643619,0.9982572050294897,0.9172781311353787
8,0.001,0.1473554575573277,0.19576661962024516,0.9976769387361435,0.9936715609163708,0.9301542521727261,0.9356205889622219,0.9247514182055063,0.91,0.9555284441785645,0.9966590020242517,0.9176581287830123
9,0.001,0.12693976850508093,0.136830453666243,0.9984026818662083,0.995531740993222,0.9482950075302897,0.9424437931157736,0.9542193310231889,0.24,0.9632148213963677,0.937271015237117,0.9906357722547432
10,0.001,0.11229683300133965,0.16819864802909962,0.998402675039705,0.9955158377935901,0.9469359090121396,0.954650360902947,0.9393451373872448,0.11,0.962904512733252,0.9389270976616231,0.988138644856008
11,0.001,0.1458869538989824,0.08404183494037841,0.9987995363975519,0.9967040346712045,0.9624340266997827,0.9439461298208678,0.9816605897201589,0.86,0.9688818982647016,0.9974895557855199,0.9418694074750966
12,0.001,0.10323853647648387,0.077219245289811,0.999577615754273,0.998883835143216,0.9672025214627649,0.9406036251709986,0.9953495525980077,0.77,0.9908735924446059,0.9945494152926271,0.9872248409890796
13,0.001,0.11408693327478812,0.08685032577129431,0.998980242643749,0.9972128392524497,0.9624316248531282,0.9369302213996847,0.9893600658662589,0.8,0.9754839305078098,0.9954137944023806,0.9563364607742905
14,0.001,0.11063311513518015,0.07515870954571048,0.9993829331954314,0.9982835625778097,0.9688015314084625,0.9472637676147662,0.991341482171777,0.79,0.9823588201314837,0.9957248673314808,0.9693468564242221
15,0.001,0.09482986673049573,0.05308081933383152,0.9996711347109434,0.9990887402981817,0.969545588942679,0.9463790340644761,0.9938747998226678,0.75,0.9918407399667452,0.9960763201357776,0.9876410288888687
16,0.001,0.08034704154529196,0.06825727556036679,0.9997006468082468,0.9992838777394261,0.9851929579106914,0.9766614803289619,0.9938747998226678,0.75,0.9942512803966389,0.9988130238673508,0.9897310159508537
17,0.001,0.11432407042213119,0.07888141619514827,0.9996584381827832,0.999047152481173,0.9681257893740896,0.9424813640647759,0.9952047915893854,0.77,0.9926737431131822,0.9966891645384895,0.9886905462013806
18,0.001,0.10712737322307819,0.09516779309303171,0.9995122677430011,0.9987010783682799,0.95960224823785,0.9248262898190729,0.9970957322645145,0.95,0.9688747923808178,0.9466201693583889,0.9922010006604721
19,0.001,0.12045884425875959,0.05082147340587601,0.9996544001496392,0.9990259263086128,0.9684617791311015,0.9440139514106044,0.9942095596551069,0.78,0.9934727744793652,0.9968482706479264,0.9901200611615262
20,0.0005,0.08529636336171102,0.04240378794079677,0.9998251539940065,0.9995383979136225,0.9684859085295914,0.9416092700517852,0.9969419236928533,0.87,0.9946881495469304,0.9957116953762466,0.9936667058727732
21,0.0005,0.08303643649813018,0.03844900684575516,0.9998473197071157,0.9995844872420669,0.9689770195261513,0.942118037157947,0.9974123969708759,0.88,0.9957160065573176,0.9967632258941929,0.9946709853700906
22,0.0005,0.07524795238678016,0.03708291464193204,0.9998529225312572,0.9995961881326114,0.9724895379019299,0.9495280375845869,0.9965890687343364,0.77,0.9968758643517532,0.9992001018052248,0.9945624146136238
23,0.0005,0.07759494079441245,0.038580171410428805,0.9998363588885295,0.9995642621054281,0.9716410602511678,0.948026236507308,0.9964624028517919,0.79,0.9964445089431484,0.9989361411931585,0.9939652754530567
24,0.00025,0.07934633694131318,0.03479579581020561,0.9998778079801697,0.9996723271453638,0.9713032062521476,0.9465342114075231,0.997403349407837,0.85,0.9971718636693256,0.9990464341176791,0.9953043147828132
25,0.00025,0.07588969232351976,0.03430529670819995,0.9998822643073032,0.9996904147520613,0.9722984358320614,0.9486636539703034,0.997140970079709,0.8,0.9969187268904517,0.9985748132279119,0.9952681245306577
26,0.00025,0.07327544617071476,0.03341382080223918,0.9998831332073986,0.9996919081937695,0.9728966186986846,0.949893546412902,0.9970414468862812,0.8,0.9970586502422422,0.9989011986923356,0.9952228867154632
27,0.00025,0.07294361315412153,0.03476527149354839,0.9998770507502907,0.9996767686947412,0.9728629639276523,0.9499525821191482,0.9969057334406978,0.82,0.9970852881847646,0.9991188066643653,0.9950600305807631
28,0.000125,0.07441383794979721,0.03329366626593824,0.9998894851122804,0.9997099134815131,0.9727978817299205,0.9495576059893343,0.9972043030209813,0.81,0.9972537681382723,0.9990103414775874,0.995503361169669
29,0.000125,0.073932837978088,0.0330054658585338,0.9998940826484792,0.9997225455927831,0.9726009872643777,0.9490185950413224,0.9973852542817592,0.85,0.9973849870155768,0.9992190479649843,0.9955576465479024
