epoch,lr,train_loss,val_loss,val_roc_auc,val_pr_auc,val_f1_at_0_5,val_precision_at_0_5,val_recall_at_0_5,val_tuned_threshold,val_tuned_f1,val_tuned_precision,val_tuned_recall
1,0.001,1.5867654184608133,1.5544899563930035,0.9205592462009988,0.8577889824796855,0.5095133860919346,0.9967587224623169,0.3422240719462213,0.27,0.8232233095371781,0.9230985440440722,0.7428501633085128
2,0.001,0.8394601735360494,1.0057959546118846,0.9567964529662463,0.8907599323279226,0.578248329832769,0.8945812807881773,0.42718973644448865,0.44,0.829301873144938,0.9242255776201383,0.7520605824821085
3,0.001,0.651525892499292,0.928765296813963,0.9417815346481979,0.8916008069111582,0.8097726173197871,0.8702026556309983,0.7571905507251622,0.69,0.8360307220942714,0.9856979615909175,0.7258226496693115
4,0.001,0.6420906214431342,0.6104498685945684,0.9643372546233534,0.9180942114675462,0.8169919166638482,0.8766512515294167,0.7649352646864567,0.73,0.846286701208981,0.9722336366304667,0.7492286952509342
5,0.001,0.5313799299651332,1.0078432298975435,0.9456594295443177,0.8987199305660486,0.8250630658097257,0.9036970010341262,0.7590181584590191,0.7,0.8439732752270421,0.9798923444976076,0.7411673165832783
6,0.001,0.5257729663747397,1.046413686596194,0.949569332293126,0.8796412863327637,0.8239259807991568,0.9144796380090497,0.7496901209659178,0.58,0.8264632111201047,0.9228923729286391,0.7482787011318501
7,0.001,0.659248154915891,0.664844704727443,0.9772980985773259,0.9492125225899123,0.8295989604691723,0.9138257575757576,0.7595881549304695,0.18,0.8585497254317737,0.8234106711191965,0.896821591104436
8,0.001,0.6190447048698422,0.7612298354878663,0.9637092391030198,0.9198288751631406,0.8225041097234831,0.8986574878294623,0.758249115600713,0.73,0.8504950393676601,0.9794366296824705,0.7515539189519302
9,0.001,0.5381782499214306,0.895524883625992,0.9663842782477158,0.915438624045913,0.8261993623174078,0.9106442332839334,0.7560867480344169,0.59,0.8273987011118443,0.9160057124025047,0.7544219964352602
10,0.001,0.5659563369203399,0.6158787619521756,0.9751593321813429,0.941437036393015,0.8247475192727771,0.8990784541950089,0.7617686176228433,0.2,0.8579130737740615,0.8270595249091046,0.8911578166420875
11,0.0005,0.48250338217201155,0.6528422436082257,0.9791961944945565,0.9501799995195868,0.8287145308104206,0.9136449861544164,0.7582310204746352,0.15,0.8700374449821534,0.8431515686540813,0.8986944366534874
12,0.0005,0.47456607828415304,0.541301961770645,0.9804835510362417,0.9524726989244365,0.8289658503408066,0.9104185160326499,0.7608910040080704,0.27,0.8743815454036721,0.8587293140598965,0.8906149628597537
13,0.0005,0.4329409886802643,0.6230197076973308,0.9824413907753026,0.954948336127726,0.8295673705342389,0.9119618262661316,0.7608276710667982,0.17,0.8707758877424102,0.8438775943296125,0.8994453843857158
14,0.0005,0.4801229550575322,0.7792167268932533,0.9808797797763391,0.9518187857127965,0.8309681504088164,0.9165884638048056,0.759977200141142,0.09,0.8661875397939871,0.8360989737243115,0.8985225329557484
15,0.0005,0.4899182055990416,0.6747369041504062,0.9785262218485187,0.9487152231884288,0.8274689917720742,0.9051887198005331,0.7620400445140102,0.14,0.8704391618427558,0.8428004948229991,0.8999520479158939
16,0.0005,0.4395304848693405,0.6901244225469314,0.9801409045587597,0.9516211396742315,0.830915101249035,0.9170389627412643,0.7595791073674306,0.12,0.8774202074935571,0.8550417282000206,0.9010015652284057
17,0.00025,0.4135924274052303,0.8285378010136778,0.9787156403057795,0.9435383962886098,0.8320148398712423,0.9207724059192904,0.7588643498873578,0.09,0.8705219835905209,0.8485074947386505,0.893709229419056
18,0.00025,0.42240055754519457,0.6807301277469345,0.9802075437462437,0.9511832180350654,0.8292405188632538,0.9157162695592271,0.7576881666923014,0.13,0.8736145218755079,0.849088828542638,0.8995991929573769
